sku_id,version,creation_date,start_date,end_date,display_name,description,sku_type,wholesale_price,list_price,sale_price,on_sale,tax_status,fulfiller,item_acl,nonreturnable,discountable,fractional_quantities_allowed,manuf_part_num,online_only
xsku1326,3,"2007-12-03 14:14:33",NULL,NULL,"Straight Leg Khakis",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1327,3,"2007-12-03 14:14:33",NULL,NULL,"Straight Leg Khakis",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1328,3,"2007-12-03 14:14:33",NULL,NULL,"Straight Leg Jeans",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1329,3,"2007-12-03 14:14:33",NULL,NULL,"Straight Leg Jeans",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1330,3,"2007-12-03 14:14:33",NULL,NULL,"Straight Leg Jeans",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1331,3,"2007-12-03 14:14:33",NULL,NULL,"Straight Leg Jeans",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1332,3,"2007-12-03 14:14:33",NULL,NULL,"Straight Leg Jeans",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1333,3,"2007-12-03 14:14:33",NULL,NULL,"Straight Leg Jeans",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1334,3,"2007-12-03 14:14:33",NULL,NULL,"Weekend Trouser",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1335,3,"2007-12-03 14:14:33",NULL,NULL,"Weekend Trouser",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1336,3,"2007-12-03 14:14:33",NULL,NULL,"Weekend Trouser",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1337,3,"2007-12-03 14:14:33",NULL,NULL,"Weekend Trouser",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1338,3,"2007-12-03 14:14:33",NULL,NULL,"Weekend Trouser",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1339,3,"2007-12-03 14:14:33",NULL,NULL,"Weekend Trouser",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1340,3,"2007-12-03 14:14:33",NULL,NULL,"Weekend Trouser",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1341,3,"2007-12-03 14:14:33",NULL,NULL,"Weekend Trouser",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1342,3,"2007-12-03 14:14:33",NULL,NULL,"Weekend Trouser",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1343,3,"2007-12-03 14:14:33",NULL,NULL,"Weekend Trouser",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1344,3,"2007-12-03 14:14:33",NULL,NULL,"Weekend Trouser",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1345,3,"2007-12-03 14:14:33",NULL,NULL,"Weekend Trouser",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1346,3,"2007-12-03 14:14:33",NULL,NULL,"Sporty Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1347,3,"2007-12-03 14:14:34",NULL,NULL,"Sporty Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1348,3,"2007-12-03 14:14:34",NULL,NULL,"Sporty Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1349,3,"2007-12-03 14:14:34",NULL,NULL,"Sporty Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1350,3,"2007-12-03 14:14:34",NULL,NULL,"Sporty Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1351,3,"2007-12-03 14:14:34",NULL,NULL,"Sporty Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1352,3,"2007-12-03 14:14:34",NULL,NULL,"Sporty Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1353,3,"2007-12-03 14:14:34",NULL,NULL,"Sporty Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1354,3,"2007-12-03 14:14:34",NULL,NULL,"Sporty Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1355,3,"2007-12-03 14:14:34",NULL,NULL,"Sporty Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1356,3,"2007-12-03 14:14:34",NULL,NULL,"Sporty Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1357,3,"2007-12-03 14:14:34",NULL,NULL,"Sporty Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1358,3,"2007-12-03 14:14:34",NULL,NULL,"Silk Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1359,3,"2007-12-03 14:14:34",NULL,NULL,"Silk Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1360,3,"2007-12-03 14:14:34",NULL,NULL,"Silk Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1361,3,"2007-12-03 14:14:34",NULL,NULL,"Silk Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1362,3,"2007-12-03 14:14:34",NULL,NULL,"Silk Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1363,3,"2007-12-03 14:14:34",NULL,NULL,"Silk Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1364,3,"2007-12-03 14:14:34",NULL,NULL,"Silk Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1365,3,"2007-12-03 14:14:34",NULL,NULL,"Silk Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1366,3,"2007-12-03 14:14:34",NULL,NULL,"Silk Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1367,3,"2007-12-03 14:14:34",NULL,NULL,"Silk Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1368,3,"2007-12-03 14:14:34",NULL,NULL,"Silk Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1369,3,"2007-12-03 14:14:34",NULL,NULL,"Silk Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1427,3,"2007-12-03 14:14:34",NULL,NULL,"Pleated Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1428,3,"2007-12-03 14:14:34",NULL,NULL,"Pleated Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1429,3,"2007-12-03 14:14:34",NULL,NULL,"Pleated Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1430,3,"2007-12-03 14:14:34",NULL,NULL,"Pleated Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1431,3,"2007-12-03 14:14:34",NULL,NULL,"Pleated Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1432,3,"2007-12-03 14:14:34",NULL,NULL,"Pleated Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1439,3,"2007-12-03 14:14:34",NULL,NULL,"Frilled Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1440,3,"2007-12-03 14:14:34",NULL,NULL,"Frilled Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1441,3,"2007-12-03 14:14:34",NULL,NULL,"Frilled Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1442,3,"2007-12-03 14:14:34",NULL,NULL,"Frilled Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1443,3,"2007-12-03 14:14:35",NULL,NULL,"Frilled Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1444,3,"2007-12-03 14:14:35",NULL,NULL,"Frilled Skirt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1445,3,"2007-12-03 14:14:35",NULL,NULL,"Soft Cotton Tunic",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1446,3,"2007-12-03 14:14:35",NULL,NULL,"Soft Cotton Tunic",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1447,3,"2007-12-03 14:14:35",NULL,NULL,"Soft Cotton Tunic",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1451,3,"2007-12-03 14:14:35",NULL,NULL,"Sponged Wool Jacket",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1452,3,"2007-12-03 14:14:35",NULL,NULL,"Sponged Wool Jacket",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1453,3,"2007-12-03 14:14:35",NULL,NULL,"Sponged Wool Jacket",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku2003,3,"2007-12-04 13:13:50",NULL,NULL,"Terra Comfort Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2004,3,"2007-12-04 13:13:50",NULL,NULL,"Executive Office Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2005,3,"2007-12-04 13:13:50",NULL,NULL,"Elliot Classic Wall Clock",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2006,3,"2007-12-04 13:13:50",NULL,NULL,"Port Floor Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2007_1,3,"2008-01-16 17:37:32",NULL,NULL,"Italiano Entertainment Center",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2007_2,3,"2008-01-16 17:37:32",NULL,NULL,"Italiano Entertainment Center",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2008_1,3,"2008-01-16 17:37:32",NULL,NULL,"Cherry Coffee Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2009,3,"2007-12-04 13:13:50",NULL,NULL,"Full-Back Executive Office Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2010,3,"2007-12-04 13:13:50",NULL,NULL,"Maggiore Leather Loveseat",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2011,3,"2007-12-04 13:13:50",NULL,NULL,"Swiss Detail Clock",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2012,3,"2007-12-04 13:13:50",NULL,NULL,"Vermont Table Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2013,3,"2007-12-04 13:13:50",NULL,NULL,"Vivian Organic Cotton Sofa",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2014,3,"2007-12-04 13:13:50",NULL,NULL,"Mission Style Rocker",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2015,3,"2007-12-04 13:13:50",NULL,NULL,"Italian Leather Chair and Ottoman",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2016,3,"2007-12-04 13:13:50",NULL,NULL,"Uptown Ottoman",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2017,3,"2007-12-04 13:13:50",NULL,NULL,"Saddleback Leather Ottoman",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2018,3,"2007-12-04 13:13:50",NULL,NULL,"Excalibur Office Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2019_1,3,"2008-01-16 17:37:32",NULL,NULL,"Outdoor Storage Chest",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2019_2,3,"2008-01-16 17:37:32",NULL,NULL,"Outdoor Storage Chest",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2019_3,3,"2008-01-16 17:37:32",NULL,NULL,"Outdoor Storage Chest",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2020,3,"2007-12-04 13:13:51",NULL,NULL,"Moria Dining Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2021,3,"2007-12-04 13:13:51",NULL,NULL,"Monroe Side Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2022,3,"2007-12-04 13:13:51",NULL,NULL,"Deco-Retro Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2023_1,3,"2008-01-16 17:37:32",NULL,NULL,"Oval Dining Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2023_2,3,"2008-01-16 17:37:32",NULL,NULL,"Oval Dining Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2023_3,3,"2008-01-16 17:37:32",NULL,NULL,"Oval Dining Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2024,3,"2007-12-04 13:13:51",NULL,NULL,"Cottage Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2025,3,"2007-12-04 13:13:51",NULL,NULL,"Vintage Couch",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2026,3,"2007-12-04 13:13:51",NULL,NULL,"Harmony Recliner",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2028,3,"2007-12-04 13:13:51",NULL,NULL,"Barbara Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2029,3,"2007-12-04 13:13:51",NULL,NULL,"Valencia Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2030,3,"2007-12-04 13:13:51",NULL,NULL,"Schoolbook Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2031,3,"2007-12-04 13:13:51",NULL,NULL,"Rattan Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2032,3,"2007-12-04 13:13:51",NULL,NULL,"Paris Clock",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2033,3,"2007-12-04 13:13:51",NULL,NULL,"Roseanna Recliner",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2034,3,"2007-12-04 13:13:51",NULL,NULL,"Roseanna Storage Ottoman",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2035_1,3,"2008-01-16 17:37:32",NULL,NULL,"Sweden End Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2036_1,3,"2008-01-16 17:37:32",NULL,NULL,"Treasure Box",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2036_2,3,"2008-01-16 17:37:32",NULL,NULL,"Treasure Box",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2036_3,3,"2008-01-16 17:37:32",NULL,NULL,"Treasure Box",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2036_4,3,"2008-01-16 17:37:32",NULL,NULL,"Treasure Box",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2037,3,"2007-12-04 13:13:52",NULL,NULL,"Camelot Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2040,3,"2007-12-04 13:13:52",NULL,NULL,"Captain's Chair and Ottoman Set",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2041,3,"2007-12-04 13:13:52",NULL,NULL,"Soccer Cushion Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2042,3,"2007-12-04 13:13:52",NULL,NULL,"Murano Glass Bottles",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2043,3,"2007-12-04 13:13:52",NULL,NULL,"Cottage Chair and Ottoman",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2044,3,"2007-12-04 13:13:52",NULL,NULL,"Hurricane Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2045,3,"2007-12-04 13:13:52",NULL,NULL,"Era Radio",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2046,3,"2007-12-04 13:13:52",NULL,NULL,"Army Radio",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2047,3,"2007-12-04 13:13:52",NULL,NULL,"Iron Garden Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2048,3,"2007-12-04 13:13:52",NULL,NULL,"Moroccan Lantern",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2049,3,"2007-12-04 13:13:52",NULL,NULL,"Genie Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2050,3,"2007-12-04 13:13:52",NULL,NULL,"Gumdrop Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2051,3,"2007-12-04 13:13:52",NULL,NULL,"Something's Fishy Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2053,3,"2007-12-04 13:13:52",NULL,NULL,"Egyptian Oil Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2054,3,"2007-12-04 13:13:52",NULL,NULL,"Gaslight Oil Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2055,3,"2007-12-04 13:13:53",NULL,NULL,"Modern Lava Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2056,3,"2007-12-04 13:13:53",NULL,NULL,"Carriage Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2057,3,"2007-12-04 13:13:53",NULL,NULL,"Futura Halogen Desk Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2058,3,"2007-12-04 13:13:53",NULL,NULL,"Sepia Antique Street Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2059,3,"2007-12-04 13:13:53",NULL,NULL,"Glass Crystal Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2060,3,"2007-12-04 13:13:53",NULL,NULL,"Antique Table Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2061,3,"2007-12-04 13:13:53",NULL,NULL,"Fiona Desk Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2063,3,"2007-12-04 13:13:53",NULL,NULL,"Checkered Pillow",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2064,3,"2007-12-04 13:13:53",NULL,NULL,"Think Pink Candle",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2065,3,"2007-12-04 13:13:53",NULL,NULL,"Pixel Desk Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2066,3,"2007-12-04 13:13:53",NULL,NULL,"Embroidered Throw Pillow",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2067,3,"2007-12-04 13:13:53",NULL,NULL,"Gaudy Bead Lamp",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2069,3,"2007-12-04 13:13:53",NULL,NULL,"Decorative Throw Pillow",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2070,3,"2007-12-04 13:13:53",NULL,NULL,"Velour Pillow",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2071,3,"2007-12-04 13:13:53",NULL,NULL,"Welcome Mat",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2073,3,"2007-12-04 13:13:53",NULL,NULL,"Metrino Wine Glass",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2074,3,"2007-12-04 13:13:53",NULL,NULL,"Jack and Jill Glass Tumbler",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2076,3,"2007-12-04 13:13:53",NULL,NULL,"Huey Martini Glass",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2077,3,"2007-12-04 13:13:54",NULL,NULL,"Metro Wine Glass Set",,0,NULL,NULL,NULL,0,0,NULL,NULL,1,1,0,NULL,0
xsku2078,3,"2007-12-04 13:13:54",NULL,NULL,"Bordeaux Wine Glass",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2079,3,"2007-12-04 13:13:54",NULL,NULL,"Gold Foil Glass Bottle",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2080,3,"2007-12-04 13:13:54",NULL,NULL,"Vintage Italian Decanter Set",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2081,3,"2007-12-04 13:13:54",NULL,NULL,"Crystal Decanter",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2082,3,"2007-12-04 13:13:54",NULL,NULL,"Juarez Martini Glass",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2083,3,"2007-12-04 13:13:54",NULL,NULL,"Wine Glass Set",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2084,3,"2007-12-04 13:13:54",NULL,NULL,"Metro Champagne Wine Glass",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2085,3,"2007-12-04 13:13:54",NULL,NULL,"Tumbler Glass",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2086,3,"2007-12-04 13:13:54",NULL,NULL,"Moroccan Wood Block Candle",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2087,3,"2007-12-04 13:13:54",NULL,NULL,"Smoked Glass Tea Light Candle",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2088,3,"2007-12-04 13:13:54",NULL,NULL,"Samuel Wine Glass",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2089,3,"2007-12-04 13:13:54",NULL,NULL,"Potbelly Bottle",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2091_1,3,"2008-01-16 17:37:32",NULL,NULL,"Hepplewhite Side Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2091_2,3,"2008-01-16 17:37:32",NULL,NULL,"Hepplewhite Side Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2091_3,3,"2008-01-16 17:37:32",NULL,NULL,"Hepplewhite Side Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2092,3,"2007-12-04 13:13:54",NULL,NULL,"uPod Stool",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2095_1,3,"2008-01-16 17:37:32",NULL,NULL,"Jersey Wood Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2095_2,3,"2008-01-16 17:37:32",NULL,NULL,"Jersey Wood Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2095_3,3,"2008-01-16 17:37:32",NULL,NULL,"Jersey Wood Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2095_4,3,"2008-01-16 17:37:32",NULL,NULL,"Jersey Wood Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2095_5,3,"2008-01-16 17:37:32",NULL,NULL,"Jersey Wood Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2095_6,3,"2008-01-16 17:37:32",NULL,NULL,"Jersey Wood Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2095_7,3,"2008-01-16 17:37:32",NULL,NULL,"Jersey Wood Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2095_8,3,"2008-01-16 17:37:32",NULL,NULL,"Jersey Wood Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2095_9,3,"2008-01-16 17:37:32",NULL,NULL,"Jersey Wood Table",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2096_1,3,"2008-01-16 17:37:32",NULL,NULL,"Hanson China Cabinet",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2098,3,"2007-12-04 13:13:54",NULL,NULL,"Modern Chair",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2099,3,"2007-12-04 13:13:54",NULL,NULL,"Leather Contemporary Sofa Set",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2100,3,"2007-12-04 13:13:54",NULL,NULL,"Fortuna Leather Couch",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2101,3,"2007-12-04 13:13:55",NULL,NULL,"Streamline Chaise",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2102,3,"2007-12-04 13:13:55",NULL,NULL,"Royal Recliner",,0,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku2103_1,3,"2008-01-16 17:37:32",NULL,NULL,"Americana Nightstand",NULL,2,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
